Current Time,Command Name,Command Line,Status,hError
[2026-09-01T16:01:11Z],hklm_Software_Microsoft_Windows_CurrentVersion_GroupPolicy_Scripts_Startup,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Windows\CurrentVersion\Group Policy\Scripts\Startup"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_Software_Microsoft_Windows_CurrentVersion_GroupPolicy_Scripts_Shutdown,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Windows\CurrentVersion\Group Policy\Scripts\Shutdown"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_Software_Microsoft_Windows_CurrentVersion_Run,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Microsoft_Windows_CurrentVersion_Run,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Microsoft_Windows_CurrentVersion_Run,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Microsoft_Windows_CurrentVersion_Run,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\SOFTWARE\Microsoft\Windows\CurrentVersion\Run"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_SOFTWARE_Microsoft_ActiveSetup_InstalledComponents,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Microsoft\Active Setup\Installed Components"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_SOFTWARE_Wow6432Node_Microsoft_ActiveSetup_InstalledComponents,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Wow6432Node\Microsoft\Active Setup\Installed Components"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_SOFTWARE_Classes_Protocols_Filter,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Classes\Protocols\Filter"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_SOFTWARE_Classes_Protocols_Handler,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Classes\Protocols\Handler"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Classes_All_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Software\Classes\*\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Classes_All_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Software\Classes\*\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:11Z],hkcu_Software_Classes_All_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Software\Classes\*\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_Software_Classes_All_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\*\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_Software_Classes_Drive_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\Drive\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:11Z],hklm_Software_Classes_ALL_ShellEx_PropertySheetHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\*\ShellEx\PropertySheetHandlers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Classes_Directory_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\Directory\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Classes_Directory_Background_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\Directory\Background\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Classes_Folder_ShellEx_ContextMenuHandlers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Classes\Folder\ShellEx\ContextMenuHandlers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Microsoft_Windows_CurrentVersion_Explorer_ShellIconOverlayIdentifiers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Wow6432Node_Microsoft_Windows_CurrentVersion_Explorer_ShellIconOverlayIdentifiers,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\ShellIconOverlayIdentifiers"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Microsoft_Windows_CurrentVersion_Explorer_BrowserHelperObjects,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Wow6432Node_Microsoft_Windows_CurrentVersion_Explorer_BrowserHelperObjects,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\Explorer\Browser Helper Objects"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Microsoft_InternetExplorer_Extensions,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Internet Explorer\Extensions"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Wow6432Node_Microsoft_InternetExplorer_Extensions,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Internet Explorer\Extensions"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Google_Chrome_Extensions,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Google\Chrome\Extensions"" /s",Completed,0
[2026-09-01T16:01:12Z],hklm_Software_Wow6432Node_Google_Chrome_Extensions,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Google\Chrome\Extensions"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_System_CurrentControlSet_Services,"C:\Windows\system32\reg.exe QUERY ""hklm\System\CurrentControlSet\Services"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_SOFTWARE_Microsoft_WindowsNT_CurrentVersion_FontDrivers,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Font Drivers"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_Software_Microsoft_WindowsNT_CurrentVersion_Drivers32,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Windows NT\CurrentVersion\Drivers32"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_Software_Wow6432Node_Microsoft_WindowsNT_CurrentVersion_Drivers32,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Drivers32"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_SOFTWARE_Classes_Htmlfile_Shell_Open_Command,"C:\Windows\system32\reg.exe QUERY ""hklm\SOFTWARE\Classes\Htmlfile\Shell\Open\Command"" /ve /s",Completed,0
[2026-09-01T16:01:21Z],hklm_SYSTEM_CurrentControlSet_Control_Print_Monitors,"C:\Windows\system32\reg.exe QUERY ""hklm\SYSTEM\CurrentControlSet\Control\Print\Monitors"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_Software_Microsoft_Office_Outlook_Addins,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Office\Outlook\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Outlook_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Software\Microsoft\Office\Outlook\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Outlook_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Software\Microsoft\Office\Outlook\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Outlook_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Software\Microsoft\Office\Outlook\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hklm_Software_Microsoft_Office_Excel_Addins,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Office\Excel\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Excel_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Software\Microsoft\Office\Excel\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Excel_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Software\Microsoft\Office\Excel\Addins"" /s",Completed,0
[2026-09-01T16:01:21Z],hkcu_Software_Microsoft_Office_Excel_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Software\Microsoft\Office\Excel\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hklm_Software_Wow6432Node_Microsoft_Office_Excel_Addins,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Office\Excel\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hklm_Software_Microsoft_Office_PowerPoint_Addins,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Microsoft\Office\PowerPoint\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_PowerPoint_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Software\Microsoft\Office\PowerPoint\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_PowerPoint_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Software\Microsoft\Office\PowerPoint\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_PowerPoint_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Software\Microsoft\Office\PowerPoint\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hklm_Software_Wow6432Node_Microsoft_Office_PowerPoint_Addins,"C:\Windows\system32\reg.exe QUERY ""hklm\Software\Wow6432Node\Microsoft\Office\PowerPoint\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_Word_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Software\Microsoft\Office\Word\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_Word_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Software\Microsoft\Office\Word\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],hkcu_Software_Microsoft_Office_Word_Addins,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Software\Microsoft\Office\Word\Addins"" /s",Completed,0
[2026-09-01T16:01:22Z],Prefetch,"C:\Windows\system32\robocopy.exe /MIR C:\Windows\Prefetch ""C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Temp\CollectedData\ee2ebdf7-3de9-4873-8fb3-e4c413f979a8\Verbose\Prefetch Files\Prefetch"" /MAXAGE:20260825",Completed,0
[2026-09-01T16:01:22Z],SmbInboundSessions,"C:\Windows\system32\net.exe session",Completed,0
[2026-09-01T16:01:22Z],SmbOutboundSessions,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-500\Network"" /s",Completed,0
[2026-09-01T16:01:23Z],SmbOutboundSessions,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-504\Network"" /s",Completed,0
[2026-09-01T16:01:23Z],SmbOutboundSessions,"C:\Windows\system32\reg.exe QUERY ""HKEY_USERS\S-1-5-21-1182323251-63060258-113523888-1000\Network"" /s",Completed,0
[2026-09-01T16:01:23Z],QueryUser,"C:\Windows\system32\query.exe user",Completed,0
[2026-09-01T16:01:23Z],FirewallLog,"C:\Windows\system32\cmd.exe /C ""for /f ""tokens=2 delims= "" %F in ('netsh advfirewall show allprofiles ^| findstr FileName') do cmd /C xcopy /F /Y /Q ""%F"" ""C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Temp\CollectedData\ee2ebdf7-3de9-4873-8fb3-e4c413f979a8\..\"" & cmd /C move ""C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Temp\CollectedData\ee2ebdf7-3de9-4873-8fb3-e4c413f979a8\..\*.log"" ""C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Temp\CollectedData\ee2ebdf7-3de9-4873-8fb3-e4c413f979a8\Network Connections\""""",Completed,0
[2026-09-01T16:01:25Z],SystemInformation,"C:\Windows\system32\cmd.exe /C ""C:\Windows\system32\systeminfo.exe""",Completed,0
[2026-09-01T16:01:26Z],ProcessList,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ""Get-CimInstance -ClassName Win32_Process | ConvertTo-Csv""",Completed,0
[2026-09-01T16:01:26Z],Services,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ""Get-CimInstance -ClassName Win32_Service | ConvertTo-Csv""",Completed,0
[2026-09-01T16:01:27Z],WmicInstalledPrograms,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ""Get-CimInstance -ClassName Win32_Product | Select-Object Caption,Description,IdentifyingNumber,InstallDate,InstallDate2,InstallLocation,InstallSource,InstallState,Language,LocalPackage,Name,PackageCache,PackageCode,PackageName,ProductID,Vendor,Version | ConvertTo-Csv""",Completed,0
